index,wine_name,wine_country,wine_region,wine_winery,wine_type,wine_grape,wine_image,body,texture,sweetness,acidity,flavor1,flavor2,flavor3
109,Stags Leap District Cabernet Sauvignon 2000,United States,Stags Leap District,Cliff Lede,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/iMmtS81nTVWXWK7dIbw8kw_pb_x600.png,92.5,60.1315,14.21276,60.3617,oaky,black fruit,earthy
110,Amiral de Beychevelle Saint-Julien 1983,France,Saint-Julien,Château Beychevelle,Red wine,Blend,https://images.vivino.com/thumbs/P9juX0B4QJmGe5fN1eY4_A_pb_x600.png,71.1533,72.3108,15.89707,79.9515,oaky,black fruit,earthy
111,Pauillac (Grand Cru Classé) 1981,France,Pauillac,Château Croizet-Bages,Red wine,Blend,https://images.vivino.com/thumbs/_KsZEuZnSLiG6F7pwPE1ZA_pb_x600.png,80.0903,78.799,15.46239,77.3915,oaky,black fruit,earthy
112,Cot Limited Edition 2005,Chile,Maipo Valley,Perez Cruz,Red wine,Malbec,https://images.vivino.com/thumbs/TisvcMvqTcODvu3GcYpcQw_pb_x600.png,73.8693,29.3653,25.5082,42.3093,black fruit,oaky,red fruit
113,Pinotage 2005,South Africa,Western Cape,Obikwa,Red wine,Pinotage,https://images.vivino.com/thumbs/UWpPkwDVREuK1JSxnrV35g_pb_x600.png,64.8166,49.7932,23.432000000000002,49.457,black fruit,oaky,earthy
114,Cabernet Sauvignon 2002,United States,California,Gallo Family Vineyards,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/DFvFCirpQiiFIrAAnJ9nZA_pb_x600.png,89.9925,55.5734,24.2101,46.4708,oaky,black fruit,red fruit
115,Cabernet Sauvignon 2000,United States,California,Gallo Family Vineyards,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/DFvFCirpQiiFIrAAnJ9nZA_pb_x600.png,89.9925,55.5734,24.2101,46.4708,oaky,black fruit,red fruit
116,Cabernet Sauvignon 2001,United States,California,Gallo Family Vineyards,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/DFvFCirpQiiFIrAAnJ9nZA_pb_x600.png,89.9925,55.5734,24.2101,46.4708,oaky,black fruit,red fruit
117,Alpilles Rouge 1992,France,Alpilles,Domaine de Trévallon,Red wine,Blend,https://images.vivino.com/thumbs/Nsc9RXDOQnihxD0hvLXEPA_pb_x600.png,53.0187,50.9565,26.8937,53.8251,earthy,black fruit,red fruit
118,Tignanello 2018,Italy,Toscana,Antinori,Red wine,Blend,https://images.vivino.com/thumbs/LtqnB-H2QFmN6ixL3FQcdw_pb_x600.png,60.671,49.8268,18.0449,52.0957,oaky,black fruit,earthy
119,Cabernet Sauvignon 2001,United States,California,Starmont,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/VX3-dvfeSmOxTsF266i6fA_pb_x600.png,92.5,59.5468,13.36585,60.615,oaky,black fruit,red fruit
120,Reserve Malbec Mendoza 2006,Argentina,Uco Valley,Bodega Piedra Negra,Red wine,Malbec,https://images.vivino.com/thumbs/Fr8uiVcESzWZUpM_F5vFKg_pb_x600.png,72.674,37.7268,26.1394,43.6728,black fruit,oaky,earthy
121,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1975,France,Saint-Émilion Grand Cru,Clos Fourtet,Red wine,Blend,https://images.vivino.com/thumbs/x-TWAPHhQ7i9jWK9mD8r3g_pb_x600.png,78.9232,62.496,18.8873,59.5522,oaky,black fruit,earthy
122,Grand Reserve Cabernet Sauvignon 2003,United States,Sonoma County,Kendall-Jackson,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/y35eEPuaQJuA0Ly5A3OMrw_pb_x600.png,92.5,60.7103,13.19906,51.1616,oaky,black fruit,red fruit
123,Malbec 2013,Argentina,Mendoza,Luigi Bosca,Red wine,Malbec,https://images.vivino.com/thumbs/F7zv69HZS9OHt0UPrc6GRQ_pb_x600.png,70.78540000000001,39.7001,28.0643,43.454,oaky,black fruit,red fruit
124,Cabernet Sauvignon 2004,United States,California,BV Coastal Estates,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/CviChHbVRVSR6ceAFBrV-g_pb_x600.png,89.9651,58.1846,16.68602,50.8045,oaky,black fruit,red fruit
125,Saint-Émilion Grand Cru (Grand Cru Classé) 1975,France,Saint-Émilion Grand Cru,Château Dassault,Red wine,Blend,https://images.vivino.com/thumbs/yl3vWyVISGqXs-ZM__S45g_pb_x600.png,82.1077,64.3341,14.89839,59.5781,oaky,black fruit,earthy
126,Saint-Émilion Grand Cru (Grand Cru Classé) 1962,France,Saint-Émilion Grand Cru,Château Dassault,Red wine,Blend,https://images.vivino.com/thumbs/yl3vWyVISGqXs-ZM__S45g_pb_x600.png,82.1077,64.3341,14.89839,59.5781,oaky,black fruit,earthy
127,Pomerol 1981,France,Pomerol,Clos Rene,Red wine,Blend,https://images.vivino.com/thumbs/blTbpewfSK2cUX1dH4k1Tw_pb_x600.png,80.6542,61.4403,14.65355,59.0734,oaky,black fruit,earthy
128,Merlot 2003,United States,California,Gallo Family Vineyards,Red wine,Merlot,https://images.vivino.com/thumbs/6NoQLVk7QmmMOjMOp9ItLw_pb_x600.png,69.6098,25.2574,34.3208,16.05911,black fruit,oaky,red fruit
129,Tenuta Guado al Tasso Il Bruciato Bolgheri 2020,Italy,Bolgheri,Antinori,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/YPeYW5oyS-KTDLu8oPJcSA_pb_x600.png,74.1918,70.2141,17.13227,60.1628,oaky,black fruit,earthy
130,Yellow Label Cabernet Sauvignon 2005,Australia,South Australia,Wolf Blass,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/FmlN3FcrSPGXSZaVidLfhQ_pb_x600.png,75.086,63.7903,15.42854,61.6725,black fruit,oaky,spices
131,Chianti 2005,Italy,Chianti,Sensi,Red wine,Blend,https://images.vivino.com/thumbs/ioxsQVPdQmKyEOG2buB70A_pb_x600.png,47.923,63.0699,13.8997,65.2877,red fruit,oaky,black fruit
132,Atrium Merlot 2005,Spain,Penedès,Familia Torres,Red wine,Merlot,https://images.vivino.com/thumbs/yy2NofySS8uS4I-a1YC_4g_pb_x600.png,71.6902,37.6215,17.500999999999998,32.3643,red fruit,oaky,black fruit
133,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1945,France,Saint-Émilion Grand Cru,Château Ausone,Red wine,Blend,https://images.vivino.com/thumbs/3qAATur8TrWn_JwIWRVvkw_pb_x600.png,76.7552,62.5928,21.612000000000002,60.4038,oaky,earthy,black fruit
134,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1971,France,Saint-Émilion Grand Cru,Château Ausone,Red wine,Blend,https://images.vivino.com/thumbs/3qAATur8TrWn_JwIWRVvkw_pb_x600.png,76.7552,62.5928,21.612000000000002,60.4038,oaky,earthy,black fruit
135,60 Sessantanni Old Vines Primitivo di Manduria 2018,Italy,Primitivo di Manduria,San Marzano,Red wine,Primitivo,https://images.vivino.com/thumbs/tLtS1VwaRxCL25zZ-j6pZg_pb_x600.png,77.1294,30.5262,54.1796,20.089199999999998,oaky,black fruit,red fruit
136,Pomerol 1929,France,Pomerol,Château Latour à Pomerol,Red wine,Blend,https://images.vivino.com/thumbs/0f2GktNHSiqfuBa81J-wcQ_pb_x600.png,78.1065,60.78,16.93936,59.1523,oaky,black fruit,earthy
137,Cabernet - Malbec 2015,Argentina,Mendoza,Rutini,Red wine,Blend,https://images.vivino.com/thumbs/AL7A6dlCTTSyYa-wR_Jxmw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
138,Clos des Lambrays Grand Cru 1948,France,Clos de Lambrays Grand Cru,Domaine des Lambrays,Red wine,Pinot Noir,https://images.vivino.com/thumbs/NlYKNkylQCieGedFUdh5Dg_pb_x600.png,49.2064,41.299,18.5445,79.5687,red fruit,earthy,oaky
139,Barrel Select Cabernet Sauvignon 2005,Argentina,Mendoza,Bodega Norton,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/NX2N7-TfQCOf8m_atUwUvg_pb_x600.png,71.4829,62.3864,16.199109999999997,52.334,oaky,black fruit,red fruit
140,Farnito Cabernet Sauvignon Toscana 2000,Italy,Toscana,Carpineto,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/hx5FxXehQJOu3dZgjzxMYg_pb_x600.png,60.474,51.9013,16.48917,53.3796,oaky,earthy,black fruit
141,Shiraz 2005,Australia,Langhorne Creek,Heartland,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/AwsB3pIgTo2v6AmNruEDaQ_pb_x600.png,92.5,56.3378,20.457,51.8941,oaky,black fruit,spices
142,Chianti Rùfina Riserva 2014,Italy,Chianti Rùfina,Castello Nipozzano,Red wine,Sangiovese,https://images.vivino.com/thumbs/fuF2iwkhTiSZSD2UnKSHTA_pb_x600.png,53.8787,64.6978,11.92576,71.4785,oaky,red fruit,black fruit
143,Koonunga Hill Shiraz - Cabernet 2018,Australia,South Australia,Penfolds,Red wine,Blend,https://images.vivino.com/thumbs/NbwyL6QhRoKpLQuEOJltdw_pb_x600.png,92.5,55.6612,17.560299999999998,52.2003,black fruit,oaky,spices
144,Vigne de l'Enfant Jésus Beaune 1er Cru 'Les Grèves' 1984,France,Beaune 1er Cru 'Les Grèves',Bouchard Père & Fils,Red wine,Pinot Noir,https://images.vivino.com/thumbs/yGZpQzTeQcSOueVapI0PqA_pb_x600.png,42.3679,32.0603,17.8422,69.9169,red fruit,earthy,oaky
145,Médoc 1953,France,Médoc,Château Le Bourdieu,Red wine,Blend,https://images.vivino.com/thumbs/5dalfy8KQ6eYHAvn1LW8OA_pb_x600.png,78.9368,81.5649,10.20768,76.1034,oaky,black fruit,earthy
146,Pessac-Léognan 1986,France,Pessac-Léognan,Château les Carmes Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/5w2VycQWTEOP_ebwKG7Oag_pb_x600.png,80.5602,81.4939,18.1586,79.2301,oaky,black fruit,earthy
147,Pessac-Léognan 1980,France,Pessac-Léognan,Château les Carmes Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/5w2VycQWTEOP_ebwKG7Oag_pb_x600.png,80.5602,81.4939,18.1586,79.2301,oaky,black fruit,earthy
148,Malbec 1997,Argentina,Mendoza,Weinert,Red wine,Malbec,https://images.vivino.com/thumbs/QzmcfBCJReuZq6APAWN8_w_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
149,Saint-Émilion Grand Cru (Grand Cru Classé) 1991,France,Saint-Émilion Grand Cru,Château Yon-Figeac,Red wine,Blend,https://images.vivino.com/thumbs/CE4s0duaQHOCZw176wa_yA_pb_x600.png,80.0823,65.0578,14.71282,59.2811,oaky,black fruit,earthy
150,Rosso Conero Piancarda 2004,Italy,Rosso Conero,Garofoli,Red wine,Montepulciano,https://images.vivino.com/thumbs/MPqsYS1eQfy9cFJrzwfa8g_pb_x600.png,56.2911,50.2905,16.85201,51.5811,oaky,black fruit,red fruit
151,Pauillac 1978,France,Pauillac,Château Pibran,Red wine,Blend,https://images.vivino.com/thumbs/iV5kWnk4QZ-hpadWR869XA_pb_x600.png,82.2426,81.2348,13.480509999999999,81.1337,oaky,black fruit,earthy
152,Pauillac 1970,France,Pauillac,Château Pibran,Red wine,Blend,https://images.vivino.com/thumbs/iV5kWnk4QZ-hpadWR869XA_pb_x600.png,82.2426,81.2348,13.480509999999999,81.1337,oaky,black fruit,earthy
153,Cabernet Sauvignon 2016,United States,Napa Valley,Black Stallion,Red wine,Blend,https://images.vivino.com/thumbs/EuImGKoYR9C0I78cIUZGVA_pb_x600.png,92.5,59.5084,16.326790000000003,59.9857,oaky,black fruit,red fruit
154,Signos Malbec 2003,Argentina,San Juan,Callia,Red wine,Malbec,https://images.vivino.com/thumbs/sIOP2mEpQgeVW9uyeXXi9Q_pb_x600.png,57.066,36.3223,35.6948,52.6015,oaky,black fruit,red fruit
155,Saint-Émilion Grand Cru (Grand Cru Classé) 1975,France,Saint-Émilion Grand Cru,Château La Tour Figeac,Red wine,Blend,https://images.vivino.com/thumbs/RBq1H1eHRxSwlffjI4yP2A_pb_x600.png,79.7326,60.5474,19.209400000000002,57.3249,oaky,black fruit,earthy
156,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,France,Saint-Émilion Grand Cru,Château Larcis Ducasse,Red wine,Blend,https://images.vivino.com/thumbs/TE0OCfuPR8qEcYAyw_PwDQ_pb_x600.png,80.4197,63.8121,19.9032,60.5042,black fruit,oaky,earthy
157,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,France,Saint-Émilion Grand Cru,Château Larcis Ducasse,Red wine,Blend,https://images.vivino.com/thumbs/TE0OCfuPR8qEcYAyw_PwDQ_pb_x600.png,80.4197,63.8121,19.9032,60.5042,black fruit,oaky,earthy
158,Moma Rosso 2004,Italy,Rubicone,Umberto Cesari,Red wine,Blend,https://images.vivino.com/thumbs/D26QL4frSRy9xJxF8uwsdw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
159,Little James' Basket Press Rouge N.V.,France,Vin de France,Château de Saint Cosme,Red wine,Blend,https://images.vivino.com/thumbs/0mCuCybCR-i-WUGwMqfR4w_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,earthy,red fruit,black fruit
160,Pèppoli Chianti Classico 2019,Italy,Chianti Classico,Antinori,Red wine,Sangiovese,https://images.vivino.com/thumbs/qEJTpmFbRUmNOsK_WjsyXw_pb_x600.png,51.9462,62.5241,12.19121,69.6354,red fruit,oaky,earthy
161,Sassicaia 2017,Italy,Bolgheri Sassicaia,Tenuta San Guido,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/L2ZTpFlDR2yMHe1-GA90Jw_pb_x600.png,69.5911,71.9157,17.7043,62.1934,oaky,black fruit,earthy
162,Le Volte 2021,Italy,Toscana,Ornellaia,Red wine,Blend,https://images.vivino.com/thumbs/HzBJnT2mQq6YVNB6KQ1S6Q_pb_x600.png,56.0134,47.6105,14.93228,52.8094,oaky,black fruit,red fruit
163,Merlot 2003,United States,Napa Valley,Robert Mondavi Winery,Red wine,Merlot,https://images.vivino.com/thumbs/t4FmcsSbQZqmPwuBjy-iqg_pb_x600.png,73.8397,31.3715,24.7317,18.5062,black fruit,oaky,red fruit
164,Clos de Tart Grand Cru Monopole 1954,France,Clos de Tart Grand Cru,Domaine du Clos de Tart,Red wine,Pinot Noir,https://images.vivino.com/thumbs/qHjcC80yTKiIJJwGxZ4f4w_pb_x600.png,52.5436,42.8179,19.9158,78.982,red fruit,earthy,oaky
165,Pomerol 1967,France,Pomerol,Château Bourgneuf (Vieux Château Bourgneuf),Red wine,Blend,https://images.vivino.com/thumbs/bpLG12tIS_my4cxSLn6e2Q_pb_x600.png,81.3056,59.569,17.582900000000002,56.6312,oaky,black fruit,earthy
166,Rioja Reserva 2014,Spain,Rioja,Beronia,Red wine,Blend,https://images.vivino.com/thumbs/uHJBlNb_QXC4oVh5Eo03bQ_pb_x600.png,72.5236,67.78370000000001,16.091250000000002,67.5706,oaky,black fruit,earthy
167,Amarone della Valpolicella Classico 2017,Italy,Amarone della Valpolicella Classico,Zenato,Red wine,Corvina,https://images.vivino.com/thumbs/Es37D9nmRfa3BXnce--7BQ_pb_x600.png,92.5,31.3897,58.4674,30.5318,oaky,black fruit,dried fruit
168,Varietal Cabernet Sauvignon 2007,Chile,Central Valley,Indomita,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/fNTSGI0FQEWffwcQ0zSq0Q_pb_x600.png,66.4527,53.995,19.825699999999998,52.1877,oaky,black fruit,red fruit
169,Merlot 2002,United States,California,Redwood Creek,Red wine,Merlot,https://images.vivino.com/thumbs/y8kgO25NTzWp5-V6Xg5vNQ_pb_x600.png,71.157,27.0576,35.9709,17.477,oaky,black fruit,red fruit
170,Sandstone Merlot 2005,United States,Central Coast,Wente Vineyards,Red wine,Merlot,https://images.vivino.com/thumbs/-gcNEdyRT36DhvWWuueWaA_pb_x600.png,73.3295,29.3652,26.3422,20.682299999999998,oaky,black fruit,red fruit
171,Le Serre Nuove 2019,Italy,Bolgheri,Ornellaia,Red wine,Merlot,https://images.vivino.com/thumbs/9Py47A5USOmNIYquq0JNrg_pb_x600.png,72.4186,71.5361,16.09272,61.4955,oaky,black fruit,earthy
172,Pinot Noir 2022,New Zealand,Central Otago,Amisfield,Red wine,Pinot Noir,https://images.vivino.com/thumbs/uVKIE_RUR72XsG3mOlHmXA_pb_x600.png,33.2586,29.4821,17.859,69.0606,red fruit,oaky,earthy
173,Diamond Collection Syrah - Shiraz 2004,United States,California,Francis Ford Coppola Winery,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/tSYpepRLTke0ZcLr_VyNhg_pb_x600.png,86.0017,60.909,14.24906,51.3828,oaky,black fruit,red fruit
174,Chianti Rùfina Riserva 2010,Italy,Chianti Rùfina,Castello Nipozzano,Red wine,Sangiovese,https://images.vivino.com/thumbs/ptr6ED4fT6mUqPP8ObvN9g_pb_x600.png,53.8787,64.6978,11.92576,71.4785,oaky,red fruit,black fruit
175,Nero d'Avola (Organico) 2017,Italy,Terre Siciliane,Vanitá,Red wine,Nero d'Avola,https://images.vivino.com/thumbs/ftRsXhCyQUGtvxtGi1qUAQ_pb_x600.png,82.718,43.0898,37.185199999999995,35.3431,oaky,red fruit,black fruit
176,Guidalberto 2017,Italy,Toscana,Tenuta San Guido,Red wine,Blend,https://images.vivino.com/thumbs/jcRAMq8oSRiFUJVq9wE-GQ_pb_x600.png,58.5565,49.0327,15.80704,53.9267,oaky,black fruit,earthy
177,Cabernet Sauvignon 2002,United States,Alexander Valley,Stonestreet,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/9MjWSxqPTa-jQPJwJKl53A_pb_x600.png,92.5,60.1592,12.14972,52.108,black fruit,oaky,earthy
178,Cabernet Sauvignon 2006,Chile,Maipo Valley,Viña Aquitania,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/7mi3muzHSAO3Y6ejOAqNjw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
179,Cabernet Sauvignon 2012,United States,California,Vint by Robert Mondavi Private Selection,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/t2J8GD31TkS2cq0wFpo90g_pb_x600.png,91.606,59.568,17.767200000000003,50.2289,oaky,black fruit,red fruit
180,Trumpeter Malbec 2015,Argentina,Mendoza,Rutini,Red wine,Malbec,https://images.vivino.com/thumbs/beMIiKc7Q5uBWNcLl7kXzA_pb_x600.png,65.4596,40.5143,28.3182,45.0959,oaky,black fruit,red fruit
181,DB Family Selection Shiraz - Cabernet 2005,Australia,Riverina,De Bortoli,Red wine,Blend,https://images.vivino.com/thumbs/lyHdCv5cTmmZdBNAdCZNAQ_pb_x600.png,92.5,53.2438,21.9207,52.9588,black fruit,oaky,red fruit
182,Pomerol 1976,France,Pomerol,Château La Croix de Gay,Red wine,Blend,https://images.vivino.com/thumbs/ofmyqd0_TESfBn4d9ALvHw_pb_x600.png,80.6651,59.2105,18.369,58.1496,oaky,black fruit,earthy
183,Pomerol 1978,France,Pomerol,Château La Croix de Gay,Red wine,Blend,https://images.vivino.com/thumbs/ofmyqd0_TESfBn4d9ALvHw_pb_x600.png,80.6651,59.2105,18.369,58.1496,oaky,black fruit,earthy
184,Pomerol 1979,France,Pomerol,Château La Croix de Gay,Red wine,Blend,https://images.vivino.com/thumbs/ofmyqd0_TESfBn4d9ALvHw_pb_x600.png,80.6651,59.2105,18.369,58.1496,oaky,black fruit,earthy
185,Cabernet Sauvignon Reserva 2005,Argentina,Mendoza,Kaiken,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/-5b5becUT9q2dYF89iDOoA_pb_x600.png,75.0948,65.0504,14.879249999999999,49.8928,oaky,black fruit,red fruit
186,La Joya Gran Reserva Syrah 2003,Chile,Colchagua Valley,Bisquertt Family Vineyards,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/lbm2ZqbBTmOTl89yWrz1rg_pb_x600.png,86.4326,48.0393,16.27609,39.2868,black fruit,oaky,red fruit
187,Claret 2005,United States,North Coast,Skyside,Red wine,Blend,https://images.vivino.com/thumbs/3TpLBrnnQk6kSsLZVRIpzg_pb_x600.png,92.5,65.66239999999999,13.31242,72.6998,oaky,black fruit,red fruit
188,Saint-Émilion Grand Cru (Grand Cru Classé) 1983,France,Saint-Émilion Grand Cru,Château Jean Faure,Red wine,Blend,https://images.vivino.com/thumbs/OU12d-YrRB6smCeKJjr-FA_pb_x600.png,77.4681,62.9229,10.31615,61.2164,oaky,black fruit,earthy
189,Reserva 2014,Spain,Rioja,Bodegas Marqués de Cáceres,Red wine,Blend,https://images.vivino.com/thumbs/6YHUPfhbQViMH_4g4_ZEcg_pb_x600.png,72.8911,71.3786,14.83128,69.2924,oaky,black fruit,earthy
190,Villa Antinori Rosso 2020,Italy,Toscana,Antinori,Red wine,Sangiovese,https://images.vivino.com/thumbs/z7IzEIk4T3-gN6bm_7W1Sg_pb_x600.png,55.3487,47.9023,17.5989,56.6081,oaky,black fruit,earthy
191,Saint-Esprit Côtes-du-Rhône 2017,France,Côtes-du-Rhône,Delas,Red wine,Blend,https://images.vivino.com/thumbs/w2UpieGjTZ-NwGH0ZKIkkg_pb_x600.png,71.839,54.2336,13.53236,60.095,black fruit,red fruit,spices
192,Medalla Real (Gran Reserva) Carmenère 2009,Chile,Colchagua Valley,Santa Rita,Red wine,Carménère,https://images.vivino.com/thumbs/VqbBJnT3QXaPKUkZZG6fzg_pb_x600.png,78.6827,42.7553,19.8318,50.2755,oaky,black fruit,earthy
193,Barolo 2002,Italy,Barolo,Mirafiore,Red wine,Nebbiolo,https://images.vivino.com/thumbs/8K7MJCmKQiO3HBwObN6cxQ_pb_x600.png,70.0438,83.786,10.00674,91.2234,earthy,red fruit,oaky
194,Cabernet Sauvignon 2018,United States,Napa Valley,Robert Mondavi Winery,Red wine,Blend,https://images.vivino.com/thumbs/uy1ky0joQO-3t-d_GulD4g_pb_x600.png,92.5,63.905,15.4404,61.0161,oaky,black fruit,earthy
195,Cornas 1990,France,Cornas,Auguste Clape,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Zb605wBwRCKVkg6kXEffDg_pb_x600.png,91.6662,60.6506,15.32202,63.6535,black fruit,earthy,spices
196,Monte Reale Sangiovese Marche 2004,Italy,Marche,Garofoli,Red wine,Sangiovese,https://images.vivino.com/thumbs/IIW3vHRZRB-T3C0gp4w0VA_pb_x600.png,46.5948,49.7408,19.709,54.9036,red fruit,earthy,oaky
197,Cabernet Sauvignon 2015,United States,Napa Valley,Stags' Leap,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/SmHEgH6iSvOv8IgSH5cdkw_pb_x600.png,92.5,59.8057,13.48671,60.3799,oaky,black fruit,earthy
198,Cabernet Sauvignon (Founder's) 2003,United States,Paso Robles,Concannon,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/duHFwB5nQIW6FZs5mNlvQw_pb_x600.png,92.5,60.2576,15.96553,50.9695,oaky,black fruit,red fruit
199,Cabernet Sauvignon Reserva 2016,Chile,Maipo Valley,Perez Cruz,Red wine,Blend,https://images.vivino.com/thumbs/oPYD3sBGTxGAmW1v-gc4SA_pb_x600.png,75.6096,55.1973,22.2744,49.1875,oaky,black fruit,spices
200,Médoc 1987,France,Médoc,Château Bellegrave,Red wine,Blend,https://images.vivino.com/thumbs/baoqTUPbR8utADLGC_6bfQ_pb_x600.png,79.3572,79.3697,7.5398024,79.2256,oaky,black fruit,earthy
201,Malbec 2005,Argentina,Mendoza,Ruca Malen,Red wine,Malbec,https://images.vivino.com/thumbs/HV1xL54lSCe1hXVmmgIgSA_pb_x600.png,55.6879,43.4998,30.5474,49.345,red fruit,black fruit,oaky
202,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1970,France,Saint-Émilion Grand Cru,Château Beausejour (héritiers Duffau-Lagarrosse),Red wine,Blend,https://images.vivino.com/thumbs/8a_JYJmsQ1q1PzY9L91I-A_pb_x600.png,79.8836,64.3443,17.803,60.8911,earthy,oaky,black fruit
203,Pomerol 1979,France,Pomerol,Château La Croix,Red wine,Blend,https://images.vivino.com/thumbs/d4GYRJ5VSHGVjiFwFVhH7w_pb_x600.png,80.6324,60.1613,17.35381,60.2874,oaky,black fruit,earthy
204,Pomerol 1986,France,Pomerol,Château La Croix,Red wine,Blend,https://images.vivino.com/thumbs/d4GYRJ5VSHGVjiFwFVhH7w_pb_x600.png,80.6324,60.1613,17.35381,60.2874,oaky,black fruit,earthy
205,Ribera del Duero 2011,Spain,Ribera del Duero,Emilio Moro,Red wine,Tempranillo,https://images.vivino.com/thumbs/e0wO4yb-ROyCQVfsd6r-ow_pb_x600.png,72.4089,61.9896,18.3244,67.9512,oaky,black fruit,earthy
206,Napa Valley Cabernet Sauvignon 2014,United States,Napa Valley,Louis M. Martini,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/2VMr_OpcQtyJrK8lsQR3tw_pb_x600.png,92.5,62.379,16.93849,60.7159,oaky,black fruit,earthy
207,Pian delle Vigne Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Antinori,Red wine,Sangiovese,https://images.vivino.com/thumbs/ebXTjQYcRt-MlPECeWfn5w_pb_x600.png,55.8978,60.9901,15.15887,69.5814,oaky,earthy,red fruit
